,participant_id,problem_id,num_clicks,modification_type,click_cost,revenue,total_payoff
1175,58,8,1,random,0.002,0.112,0.11
1176,58,17,2,random,0.002,0.095,0.093
1177,58,4,2,random,0.003,0.094,0.091
1178,58,7,0,optimal,0.0,0.078,0.078
1179,58,15,3,optimal,0.003,0.108,0.105
1180,58,6,3,optimal,0.003,0.105,0.102
1181,59,5,6,optimal,0.015,0.124,0.109
1182,59,19,9,optimal,0.017,0.07,0.053000000000000005
1183,59,8,4,optimal,0.006,0.104,0.09799999999999999
1184,59,12,5,optimal,0.008,0.151,0.143
1185,59,3,7,random,0.01,0.035,0.025
1186,59,20,6,random,0.014,0.098,0.084
1187,59,1,7,random,0.013,0.075,0.062
1188,59,18,10,random,0.014,0.039,0.025
1189,59,21,4,random,0.009,0.117,0.10800000000000001
1190,59,2,5,optimal,0.012,0.033,0.021
1191,59,15,6,optimal,0.01,0.108,0.098
1192,59,17,3,random,0.004,0.081,0.077
1193,59,4,5,random,0.007,0.094,0.087
1194,59,10,8,optimal,0.014,0.082,0.068
1195,59,14,3,optimal,0.003,0.123,0.12
1196,59,11,6,random,0.008,0.1,0.092
1197,59,6,4,optimal,0.006,0.105,0.09899999999999999
1198,59,16,4,random,0.01,0.053,0.043
1199,59,13,4,optimal,0.01,0.139,0.129
1200,59,7,1,random,0.002,0.149,0.147
1201,60,4,5,random,0.012,0.096,0.084
1202,60,20,2,optimal,0.006,0.098,0.092
1203,60,17,1,optimal,0.004,0.098,0.094
1204,60,11,2,random,0.005,0.104,0.09899999999999999
1205,60,3,1,random,0.001,0.134,0.133
1206,60,21,1,optimal,0.001,0.117,0.116
1207,60,15,3,random,0.004,0.056,0.052000000000000005
1208,60,1,5,random,0.012,0.092,0.08
1209,60,8,0,optimal,0.0,0.054,0.054
1210,60,16,2,random,0.004,0.145,0.141
1211,60,18,5,random,0.005,0.048,0.043000000000000003
1212,60,19,3,optimal,0.003,0.097,0.094
1213,60,5,3,random,0.006,0.12,0.11399999999999999
1214,60,2,1,optimal,0.001,0.111,0.11
1215,60,13,1,random,0.004,0.139,0.135
1216,60,12,0,optimal,0.0,0.092,0.092
1217,60,10,1,random,0.001,0.082,0.081
1218,60,7,0,optimal,0.0,0.135,0.135
1219,60,6,1,random,0.001,0.1,0.099
1220,60,9,1,optimal,0.001,0.08,0.079
1221,61,13,0,optimal,0.0,0.05,0.05
1222,61,7,0,random,0.0,0.102,0.102
1223,61,15,0,optimal,0.0,0.043,0.043
1224,61,21,0,optimal,0.0,0.129,0.129
1225,61,14,0,optimal,0.0,0.067,0.067
1226,61,20,0,optimal,0.0,0.03,0.03
1227,61,3,0,optimal,0.0,0.068,0.068
1228,61,2,0,random,0.0,0.071,0.071
1229,61,6,0,random,0.0,0.055,0.055
1230,61,1,0,optimal,0.0,0.047,0.047
1231,61,8,0,optimal,0.0,0.085,0.085
1232,61,11,0,random,0.0,0.021,0.021
1233,61,16,0,random,0.0,0.053,0.053
1234,61,10,0,random,0.0,0.097,0.097
1235,61,17,0,optimal,0.0,0.05,0.05
1236,61,9,0,random,0.0,0.004,0.004
1237,61,12,0,random,0.0,0.102,0.102
1238,61,4,0,random,0.0,0.062,0.062
1239,61,19,0,random,0.0,0.095,0.095
1240,61,5,0,optimal,0.0,0.058,0.058
1241,62,20,2,random,0.006,0.11,0.104
1242,62,7,3,optimal,0.006,0.122,0.11599999999999999
1243,62,19,5,random,0.008,0.066,0.058
1244,62,18,5,optimal,0.007,0.093,0.086
1245,62,6,4,optimal,0.006,0.136,0.13
1246,62,12,4,random,0.006,0.094,0.088
1247,62,14,3,optimal,0.005,0.123,0.118
1248,62,21,2,optimal,0.004,0.075,0.071
1249,62,16,5,optimal,0.012,0.069,0.05700000000000001
1250,62,4,7,random,0.014,0.096,0.082
1251,62,10,0,optimal,0.0,0.05,0.05
1252,62,1,3,random,0.005,0.092,0.087
1253,62,13,1,random,0.004,0.139,0.135
1254,62,5,1,random,0.001,0.12,0.119
1255,62,3,7,optimal,0.01,0.134,0.12400000000000001
1256,62,11,6,random,0.009,0.1,0.09100000000000001
1257,62,17,4,random,0.006,0.095,0.089
1258,62,9,5,random,0.006,0.1,0.094
1259,62,2,3,optimal,0.008,0.111,0.10300000000000001
1260,62,8,1,random,0.002,0.112,0.11
1261,63,9,0,random,0.0,0.1,0.1
1262,63,20,0,optimal,0.0,0.098,0.098
1263,63,6,1,optimal,0.001,0.105,0.104
1264,63,10,4,optimal,0.006,0.031,0.025
1265,63,3,1,random,0.001,0.134,0.133
1266,63,21,1,optimal,0.001,0.075,0.074
1267,63,18,6,random,0.006,0.039,0.033
1268,63,15,0,optimal,0.0,0.056,0.056
1269,63,11,0,random,0.0,0.125,0.125
1270,63,1,0,optimal,0.0,0.075,0.075
1271,63,2,1,random,0.001,0.111,0.11
1272,63,17,0,random,0.0,0.107,0.107
1273,63,5,1,random,0.001,0.071,0.06999999999999999
1274,63,7,0,random,0.0,0.078,0.078
1275,63,13,0,optimal,0.0,0.107,0.107
1276,63,4,1,random,0.001,0.15,0.149
1277,63,8,0,optimal,0.0,0.112,0.112
1278,63,16,0,random,0.0,0.039,0.039
1279,63,14,1,optimal,0.001,0.134,0.133
1280,63,12,3,random,0.004,0.092,0.088
1281,64,20,0,optimal,0.0,0.063,0.063
1282,64,14,1,optimal,0.002,0.123,0.121
1283,64,6,1,optimal,0.001,0.105,0.104
1284,64,19,2,random,0.002,0.091,0.089
1285,64,18,1,random,0.001,0.06,0.059
1286,64,17,2,random,0.004,0.079,0.075
1287,64,10,2,random,0.004,0.082,0.078
1288,64,21,0,optimal,0.0,0.18,0.18
1289,64,11,0,optimal,0.0,0.116,0.116
1290,64,3,1,random,0.001,0.058,0.057
1291,64,4,0,random,0.0,0.071,0.071
1292,64,15,3,optimal,0.003,0.108,0.105
1293,64,2,1,optimal,0.001,0.111,0.11
1294,64,1,0,optimal,0.0,0.021,0.021
1295,64,9,2,random,0.002,0.1,0.098
1296,64,8,0,random,0.0,0.068,0.068
1297,64,12,0,optimal,0.0,0.092,0.092
1298,64,7,1,random,0.001,0.122,0.121
1299,64,16,2,optimal,0.004,0.061,0.056999999999999995
1300,64,5,1,random,0.001,0.103,0.102
1301,65,5,1,optimal,0.003,0.088,0.08499999999999999
1302,65,16,3,optimal,0.008,0.053,0.045
1303,65,10,6,optimal,0.01,0.14,0.13
1304,65,7,1,random,0.002,0.135,0.133
1305,65,18,2,optimal,0.003,0.093,0.09
1306,65,13,2,random,0.008,0.139,0.131
1307,65,4,2,optimal,0.002,0.15,0.148
1308,65,2,0,optimal,0.0,0.111,0.111
1309,65,11,2,random,0.002,0.073,0.071
1310,65,17,2,optimal,0.006,0.14,0.134
1311,65,21,2,optimal,0.004,0.075,0.071
1312,65,8,0,random,0.0,0.085,0.085
1313,65,1,0,random,0.0,0.105,0.105
1314,65,9,3,random,0.003,0.066,0.063
1315,65,20,4,random,0.011,0.096,0.085
1316,65,14,1,optimal,0.001,0.123,0.122
1317,65,12,2,random,0.004,0.094,0.09
1318,65,6,3,random,0.005,0.079,0.074
1319,65,3,2,optimal,0.002,0.134,0.132
1320,65,19,5,optimal,0.007,0.066,0.059000000000000004
1321,66,20,7,random,0.016,0.098,0.082
1322,66,18,2,optimal,0.003,0.048,0.045
1323,66,14,5,optimal,0.007,0.083,0.076
1324,66,2,3,random,0.007,0.111,0.104
1325,66,13,4,optimal,0.01,0.085,0.07500000000000001
1326,66,16,12,random,0.036,0.084,0.04800000000000001
1327,66,15,1,optimal,0.003,0.093,0.09
1328,66,6,2,optimal,0.004,0.032,0.028
1329,66,5,5,optimal,0.012,0.12,0.108
1330,66,19,9,random,0.016,0.097,0.081
1331,66,12,3,optimal,0.004,0.151,0.147
1332,66,4,3,optimal,0.003,0.096,0.093
1333,66,10,6,random,0.013,0.088,0.075
1334,66,8,2,random,0.004,0.112,0.108
1335,66,7,3,random,0.004,0.078,0.074
1336,66,17,6,random,0.012,0.106,0.094
1337,66,11,6,optimal,0.01,0.116,0.10600000000000001
1338,66,21,2,optimal,0.004,0.117,0.113
1339,66,1,7,random,0.013,0.105,0.092
1340,66,3,11,random,0.018,0.1,0.082
1341,67,16,0,random,0.0,0.048,0.048
1342,67,1,0,random,0.0,0.075,0.075
1343,67,13,0,random,0.0,0.055,0.055
1344,67,9,0,random,0.0,0.1,0.1
1345,67,15,0,optimal,0.0,0.143,0.143
1346,67,4,0,random,0.0,0.062,0.062
1347,67,3,0,optimal,0.0,0.027,0.027
1348,67,19,0,random,0.0,0.066,0.066
1349,67,6,0,random,0.0,0.04,0.04
1350,67,18,0,optimal,0.0,0.052,0.052
1351,67,10,0,random,0.0,0.14,0.14
1352,67,12,0,optimal,0.0,0.056,0.056
1353,67,7,0,random,0.0,0.149,0.149
1354,67,11,0,optimal,0.0,0.05,0.05
1355,67,21,0,optimal,0.0,0.117,0.117
1356,67,2,0,random,0.0,0.111,0.111
1357,67,8,0,optimal,0.0,0.103,0.103
1358,67,20,0,random,0.0,0.049,0.049
1359,67,17,0,optimal,0.0,0.098,0.098
1360,67,5,0,optimal,0.0,0.06,0.06
1361,68,11,0,random,0.0,0.104,0.104
1362,68,20,0,optimal,0.0,0.085,0.085
1363,68,6,0,random,0.0,0.048,0.048
1364,68,19,0,random,0.0,0.062,0.062
1365,68,17,0,random,0.0,0.12,0.12
1366,68,16,0,optimal,0.0,0.047,0.047
1367,68,9,0,optimal,0.0,0.155,0.155
1368,68,4,0,random,0.0,0.096,0.096
1369,68,13,0,random,0.0,0.085,0.085
1370,68,5,0,optimal,0.0,0.088,0.088
1371,68,7,0,random,0.0,0.149,0.149
1372,68,18,0,random,0.0,0.048,0.048
1373,68,12,0,optimal,0.0,0.151,0.151
1374,68,2,0,random,0.0,0.033,0.033
1375,68,8,0,random,0.0,0.085,0.085
1376,68,14,0,random,0.0,0.083,0.083
1377,68,3,0,optimal,0.0,0.035,0.035
1378,68,15,0,optimal,0.0,0.056,0.056
1379,68,1,0,optimal,0.0,0.047,0.047
1380,68,21,0,optimal,0.0,0.034,0.034
1381,69,4,3,optimal,0.005,0.096,0.091
1382,69,10,9,optimal,0.018,0.07,0.052000000000000005
1383,69,18,8,random,0.011,0.06,0.049
1384,69,7,1,random,0.001,0.079,0.078
1385,69,19,9,optimal,0.012,0.07,0.05800000000000001
1386,69,16,5,optimal,0.01,0.039,0.028999999999999998
1387,69,5,2,optimal,0.007,0.178,0.17099999999999999
1388,69,12,5,random,0.011,0.094,0.083
1389,69,6,4,random,0.005,0.106,0.10099999999999999
1390,69,8,3,random,0.006,0.112,0.106
1391,69,2,1,optimal,0.001,0.111,0.11
1392,69,3,6,random,0.007,0.058,0.051000000000000004
1393,69,17,3,optimal,0.006,0.065,0.059000000000000004
1394,69,21,5,optimal,0.009,0.18,0.17099999999999999
1395,69,14,4,random,0.006,0.032,0.026000000000000002
1396,69,13,3,optimal,0.007,0.107,0.09999999999999999
1397,69,1,3,random,0.008,0.092,0.08399999999999999
1398,69,20,4,optimal,0.013,0.153,0.13999999999999999
1399,69,9,4,random,0.005,0.066,0.061000000000000006
1400,69,15,2,optimal,0.003,0.055,0.052
1401,70,4,13,random,0.029,0.15,0.121
1402,70,20,11,random,0.031,0.098,0.067
1403,70,21,2,optimal,0.004,0.075,0.071
1404,70,17,6,random,0.014,0.102,0.088
1405,70,12,5,random,0.011,0.151,0.13999999999999999
1406,70,7,1,random,0.002,0.122,0.12
1407,70,5,4,random,0.007,0.12,0.11299999999999999
1408,70,1,11,random,0.023,0.075,0.052
1409,70,13,4,optimal,0.011,0.107,0.096
1410,70,3,14,optimal,0.029,0.134,0.10500000000000001
1411,70,6,9,random,0.015,0.136,0.12100000000000001
1412,70,18,12,random,0.021,0.112,0.091
1413,70,16,9,random,0.027,0.145,0.118
1414,70,8,4,optimal,0.008,0.112,0.10400000000000001
1415,70,14,2,random,0.005,0.083,0.078
1416,70,15,7,optimal,0.013,0.108,0.095
1417,70,11,1,optimal,0.003,0.074,0.071
1418,70,10,11,optimal,0.023,0.031,0.008
1419,70,9,6,optimal,0.009,0.155,0.146
1420,70,2,2,optimal,0.005,0.033,0.028
1421,71,7,0,optimal,0.0,0.122,0.122
1422,71,17,0,random,0.0,0.107,0.107
1423,71,21,0,optimal,0.0,0.075,0.075
1424,71,4,0,optimal,0.0,0.096,0.096
1425,71,19,0,random,0.0,0.026,0.026
1426,71,13,0,random,0.0,0.077,0.077
1427,71,20,0,random,0.0,0.098,0.098
1428,71,5,0,optimal,0.0,0.124,0.124
1429,71,1,0,random,0.0,0.075,0.075
1430,71,16,0,optimal,0.0,0.053,0.053
1431,71,10,0,optimal,0.0,0.05,0.05
1432,71,14,0,optimal,0.0,0.139,0.139
1433,71,6,0,random,0.0,0.1,0.1
1434,71,18,0,random,0.0,0.093,0.093
1435,71,2,0,optimal,0.0,0.033,0.033
1436,71,8,0,optimal,0.0,0.104,0.104
1437,71,9,0,random,0.0,0.1,0.1
1438,71,15,0,optimal,0.0,0.143,0.143
1439,71,3,0,random,0.0,0.134,0.134
1440,71,11,0,random,0.0,0.125,0.125
1441,72,2,7,optimal,0.02,0.033,0.013000000000000001
1442,72,9,8,optimal,0.012,0.066,0.054000000000000006
1443,72,21,5,optimal,0.012,0.117,0.10500000000000001
1444,72,17,4,random,0.008,0.05,0.042
1445,72,20,3,optimal,0.009,0.153,0.144
1446,72,8,5,optimal,0.008,0.054,0.046
1447,72,6,4,random,0.007,0.048,0.041
1448,72,19,7,random,0.013,0.062,0.049
1449,72,15,3,random,0.004,0.093,0.089
1450,72,10,4,random,0.009,0.094,0.085
1451,72,11,5,optimal,0.01,0.116,0.10600000000000001
1452,72,1,6,optimal,0.014,0.092,0.078
1453,72,5,2,random,0.005,0.124,0.119
1454,72,13,1,random,0.004,0.107,0.103
1455,72,4,2,random,0.004,0.094,0.09
1456,72,7,1,optimal,0.002,0.122,0.12
1457,72,18,2,random,0.005,0.093,0.088
1458,72,14,1,optimal,0.001,0.134,0.133
1459,72,3,4,random,0.008,0.08,0.07200000000000001
1460,72,16,6,optimal,0.018,0.084,0.066
1461,73,8,1,optimal,0.002,0.112,0.11
1462,73,14,2,random,0.004,0.083,0.079
1463,73,5,1,optimal,0.003,0.088,0.08499999999999999
1464,73,15,3,optimal,0.005,0.09,0.08499999999999999
1465,73,10,5,random,0.011,0.094,0.083
1466,73,12,4,random,0.008,0.151,0.143
1467,73,11,2,optimal,0.004,0.116,0.112
1468,73,9,6,random,0.006,0.066,0.060000000000000005
1469,73,16,3,random,0.008,0.089,0.08099999999999999
1470,73,20,5,random,0.013,0.065,0.052000000000000005
1471,73,21,2,optimal,0.004,0.117,0.113
1472,73,17,3,random,0.004,0.095,0.091
1473,73,7,4,optimal,0.004,0.119,0.11499999999999999
1474,73,13,4,random,0.006,0.107,0.10099999999999999
1475,73,19,3,random,0.003,0.062,0.059
1476,73,2,2,random,0.005,0.111,0.106
1477,73,4,2,optimal,0.002,0.096,0.094
1478,73,18,5,optimal,0.005,0.093,0.088
1479,73,6,3,optimal,0.003,0.032,0.029
1480,73,3,7,optimal,0.01,0.068,0.058
1481,74,2,2,random,0.003,0.111,0.108
1482,74,17,0,optimal,0.0,0.102,0.102
1483,74,20,0,optimal,0.0,0.105,0.105
1484,74,10,4,random,0.007,0.01,0.003
1485,74,16,0,random,0.0,0.053,0.053
1486,74,3,3,random,0.003,0.035,0.032
1487,74,11,0,optimal,0.0,0.116,0.116
1488,74,5,1,optimal,0.001,0.12,0.119
1489,74,15,0,optimal,0.0,0.056,0.056
1490,74,13,0,random,0.0,0.107,0.107
1491,74,8,0,optimal,0.0,0.112,0.112
1492,74,18,2,random,0.002,0.112,0.11
1493,74,14,1,optimal,0.001,0.083,0.082
1494,74,12,2,random,0.002,0.094,0.092
1495,74,6,2,random,0.002,0.1,0.098
1496,74,1,0,optimal,0.0,0.075,0.075
1497,74,9,1,random,0.001,0.066,0.065
1498,74,19,0,random,0.0,0.066,0.066
1499,74,4,0,optimal,0.0,0.088,0.088
1500,74,21,0,random,0.0,0.029,0.029
1501,75,11,0,optimal,0.0,0.132,0.132
1502,75,1,0,optimal,0.0,0.101,0.101
1503,75,19,0,random,0.0,0.074,0.074
1504,75,13,0,optimal,0.0,0.085,0.085
1505,75,17,0,random,0.0,0.102,0.102
1506,75,7,0,optimal,0.0,0.122,0.122
1507,75,21,0,random,0.0,0.129,0.129
1508,75,15,2,random,0.002,0.073,0.071
1509,75,12,0,random,0.0,0.151,0.151
1510,75,9,0,optimal,0.0,0.096,0.096
1511,75,16,0,optimal,0.0,0.053,0.053
1512,75,4,0,random,0.0,0.096,0.096
1513,75,6,1,random,0.001,0.032,0.031
1514,75,3,0,optimal,0.0,0.08,0.08
1515,75,18,0,optimal,0.0,0.118,0.118
1516,75,2,0,random,0.0,0.111,0.111
1517,75,10,1,random,0.003,0.14,0.137
1518,75,14,0,optimal,0.0,0.083,0.083
1519,75,5,0,random,0.0,0.124,0.124
1520,75,8,0,optimal,0.0,0.106,0.106
1521,76,7,0,optimal,0.0,0.102,0.102
1522,76,1,5,random,0.005,0.042,0.037000000000000005
1523,76,4,3,random,0.008,0.074,0.066
1524,76,16,4,optimal,0.008,0.053,0.045
1525,76,19,5,random,0.006,0.066,0.060000000000000005
1526,76,9,4,random,0.007,0.039,0.032
1527,76,8,0,optimal,0.0,0.054,0.054
1528,76,10,9,random,0.019,0.097,0.078
1529,76,12,2,random,0.004,0.151,0.147
1530,76,11,0,random,0.0,0.116,0.116
1531,76,21,1,optimal,0.001,0.118,0.11699999999999999
1532,76,6,2,random,0.002,0.105,0.103
1533,76,3,6,optimal,0.007,0.134,0.127
1534,76,18,10,random,0.016,0.06,0.044
1535,76,2,1,optimal,0.001,0.111,0.11
1536,76,14,4,optimal,0.009,0.134,0.125
1537,76,20,3,optimal,0.007,0.14,0.133
1538,76,17,1,optimal,0.004,0.14,0.136
1539,76,15,5,optimal,0.012,0.088,0.076
1540,76,13,1,random,0.001,0.09,0.089
1541,77,19,1,optimal,0.004,0.093,0.089
1542,77,17,0,optimal,0.0,0.098,0.098
1543,77,7,0,optimal,0.0,0.122,0.122
1544,77,18,3,random,0.003,0.06,0.056999999999999995
1545,77,4,0,random,0.0,0.15,0.15
1546,77,13,0,random,0.0,0.107,0.107
1547,77,15,0,random,0.0,0.125,0.125
1548,77,21,0,random,0.0,0.129,0.129
1549,77,10,0,random,0.0,0.094,0.094
1550,77,1,0,optimal,0.0,0.105,0.105
1551,77,3,0,optimal,0.0,0.035,0.035
1552,77,11,0,optimal,0.0,0.132,0.132
1553,77,6,2,random,0.002,0.105,0.103
1554,77,2,0,optimal,0.0,0.14,0.14
1555,77,20,0,optimal,0.0,0.105,0.105
1556,77,16,0,optimal,0.0,0.053,0.053
1557,77,9,0,optimal,0.0,0.08,0.08
1558,77,8,0,random,0.0,0.106,0.106
1559,77,14,0,random,0.0,0.083,0.083
1560,77,12,0,optimal,0.0,0.092,0.092
1561,78,17,7,random,0.02,0.102,0.08199999999999999
1562,78,14,11,optimal,0.024,0.073,0.048999999999999995
1563,78,3,14,random,0.028,0.06,0.032
1564,78,11,3,optimal,0.005,0.04,0.035
1565,78,15,6,random,0.01,0.108,0.098
1566,78,5,9,optimal,0.03,0.12,0.09
1567,78,2,11,random,0.028,0.111,0.083
1568,78,1,2,optimal,0.008,0.075,0.067
1569,78,13,9,random,0.026,0.114,0.08800000000000001
1570,78,21,3,random,0.009,0.034,0.025
1571,78,12,2,optimal,0.003,0.151,0.148
1572,78,18,12,random,0.023,0.048,0.025
1573,78,7,2,optimal,0.004,0.079,0.075
1574,78,6,4,optimal,0.01,0.055,0.045
1575,78,9,1,optimal,0.001,0.1,0.099
1576,78,16,2,random,0.007,0.053,0.046
1577,78,20,3,optimal,0.007,0.11,0.103
1578,78,19,3,optimal,0.003,0.062,0.059
1579,78,8,11,random,0.03,0.112,0.082
1580,78,4,13,random,0.029,0.096,0.067
1581,79,16,1,optimal,0.003,0.053,0.049999999999999996
1582,79,6,1,optimal,0.001,0.105,0.104
1583,79,7,0,optimal,0.0,0.078,0.078
1584,79,15,0,optimal,0.0,0.143,0.143
1585,79,12,2,random,0.003,0.151,0.148
1586,79,4,0,random,0.0,0.088,0.088
1587,79,14,2,random,0.002,0.083,0.081
1588,79,21,1,optimal,0.001,0.118,0.11699999999999999
1589,79,3,5,optimal,0.005,0.08,0.075
1590,79,20,0,optimal,0.0,0.105,0.105
1591,79,10,3,random,0.004,0.01,0.006
1592,79,8,0,random,0.0,0.104,0.104
1593,79,18,4,random,0.004,0.06,0.055999999999999994
1594,79,2,1,random,0.001,0.093,0.092
1595,79,1,3,optimal,0.003,0.075,0.072
1596,79,11,0,optimal,0.0,0.132,0.132
1597,79,9,0,optimal,0.0,0.155,0.155
1598,79,5,0,optimal,0.0,0.178,0.178
1599,79,13,1,random,0.004,0.139,0.135
1600,79,19,1,random,0.002,0.074,0.072
1601,80,10,0,random,0.0,0.097,0.097
1602,80,11,0,random,0.0,0.041,0.041
1603,80,8,0,random,0.0,0.068,0.068
1604,80,13,0,optimal,0.0,0.107,0.107
1605,80,18,0,random,0.0,0.06,0.06
1606,80,15,0,optimal,0.0,0.093,0.093
1607,80,7,0,random,0.0,0.149,0.149
1608,80,6,0,optimal,0.0,0.105,0.105
1609,80,12,0,random,0.0,0.092,0.092
1610,80,19,0,optimal,0.0,0.097,0.097
1611,80,21,0,optimal,0.0,0.029,0.029
1612,80,14,0,random,0.0,0.134,0.134
1613,80,9,0,random,0.0,0.1,0.1
1614,80,4,0,optimal,0.0,0.096,0.096
1615,80,20,0,random,0.0,0.015,0.015
1616,80,17,0,random,0.0,0.107,0.107
1617,80,1,0,optimal,0.0,0.092,0.092
1618,80,3,0,optimal,0.0,0.1,0.1
1619,80,5,0,optimal,0.0,0.08,0.08
1620,80,2,0,optimal,0.0,0.111,0.111
1621,81,3,3,optimal,0.006,0.058,0.052000000000000005
1622,81,19,7,optimal,0.016,0.074,0.057999999999999996
1623,81,12,3,optimal,0.004,0.094,0.09
1624,81,10,6,optimal,0.013,0.01,-0.002999999999999999
1625,81,7,1,random,0.002,0.122,0.12
1626,81,21,2,optimal,0.004,0.075,0.071
1627,81,2,3,random,0.008,0.111,0.10300000000000001
1628,81,18,2,random,0.005,0.118,0.11299999999999999
1629,81,11,4,random,0.006,0.1,0.094
1630,81,1,3,optimal,0.009,0.075,0.066
1631,81,16,7,optimal,0.02,0.047,0.027
1632,81,15,3,random,0.003,0.09,0.087
1633,81,8,2,random,0.004,0.106,0.102
1634,81,4,2,optimal,0.002,0.15,0.148
1635,81,13,1,random,0.004,0.139,0.135
1636,81,20,1,optimal,0.003,0.098,0.095
1637,81,14,1,random,0.002,0.083,0.081
1638,81,6,3,random,0.004,0.106,0.102
1639,81,5,3,optimal,0.008,0.071,0.063
1640,81,9,5,optimal,0.008,0.155,0.147
1641,82,17,1,random,0.002,0.079,0.077
1642,82,15,1,random,0.001,0.135,0.134
1643,82,18,2,optimal,0.003,0.118,0.11499999999999999
1644,82,4,2,optimal,0.002,0.096,0.094
1645,82,11,2,random,0.002,0.041,0.039
1646,82,20,2,optimal,0.006,0.105,0.09899999999999999
1647,82,16,2,random,0.004,0.047,0.043
1648,82,8,1,random,0.004,0.028,0.024
1649,82,2,2,optimal,0.005,0.111,0.106
1650,82,10,1,optimal,0.003,0.05,0.047
1651,82,6,2,random,0.003,0.081,0.078
1652,82,21,0,random,0.0,0.102,0.102
1653,82,19,2,optimal,0.003,0.079,0.076
1654,82,7,1,optimal,0.002,0.122,0.12
1655,82,3,2,random,0.004,0.047,0.043
1656,82,12,1,random,0.003,0.102,0.09899999999999999
1657,82,1,2,optimal,0.005,0.076,0.071
1658,82,9,1,random,0.001,0.066,0.065
1659,82,5,1,optimal,0.003,0.087,0.08399999999999999
1660,82,13,2,optimal,0.004,0.055,0.051000000000000004
1661,83,8,0,random,0.0,0.028,0.028
1662,83,7,0,optimal,0.0,0.122,0.122
1663,83,21,0,optimal,0.0,0.129,0.129
1664,83,14,0,random,0.0,0.05,0.05
1665,83,5,0,optimal,0.0,0.088,0.088
1666,83,2,0,optimal,0.0,0.085,0.085
1667,83,19,0,random,0.0,0.07,0.07
1668,83,6,0,optimal,0.0,0.111,0.111
1669,83,10,0,random,0.0,0.046,0.046
1670,83,17,0,random,0.0,0.107,0.107
1671,83,11,0,optimal,0.0,0.122,0.122
1672,83,9,0,random,0.0,0.064,0.064
1673,83,15,0,optimal,0.0,0.093,0.093
1674,83,13,0,random,0.0,0.048,0.048
1675,83,18,0,random,0.0,0.036,0.036
1676,83,16,0,random,0.0,0.048,0.048
1677,83,1,0,random,0.0,0.021,0.021
1678,83,12,0,optimal,0.0,0.102,0.102
1679,83,4,0,random,0.0,0.065,0.065
1680,83,3,0,optimal,0.0,0.068,0.068
1681,84,20,0,optimal,0.0,0.03,0.03
1682,84,17,6,optimal,0.027,0.107,0.08
1683,84,19,15,random,0.038,0.062,0.024
1684,84,4,13,optimal,0.029,0.071,0.041999999999999996
1685,84,10,10,optimal,0.027,0.098,0.07100000000000001
1686,84,7,0,random,0.003,0.102,0.09899999999999999
1687,84,21,15,optimal,0.035,0.117,0.082
1688,84,18,15,optimal,0.03,0.118,0.088
1689,84,8,1,random,0.007,0.114,0.107
1690,84,6,13,random,0.027,0.025,-0.0019999999999999983
1691,84,5,14,random,0.04,0.124,0.08399999999999999
1692,84,1,15,optimal,0.04,0.138,0.098
1693,84,14,11,optimal,0.024,0.091,0.067
1694,84,3,14,optimal,0.029,0.114,0.085
1695,84,9,2,random,0.008,0.004,-0.004
1696,84,16,14,random,0.043,0.053,0.010000000000000002
1697,84,12,14,optimal,0.038,0.129,0.091
1698,84,15,12,optimal,0.028,0.093,0.065
1699,84,13,15,random,0.039,0.09,0.051
1700,84,2,16,random,0.045,0.033,-0.011999999999999997
1701,85,6,0,optimal,0.0,0.055,0.055
1702,85,16,0,random,0.0,0.053,0.053
1703,85,1,0,random,0.0,0.047,0.047
1704,85,15,0,optimal,0.0,0.135,0.135
1705,85,7,0,optimal,0.0,0.122,0.122
1706,85,18,0,random,0.0,0.048,0.048
1707,85,8,0,random,0.0,0.106,0.106
1708,85,3,0,optimal,0.0,0.068,0.068
1709,85,2,0,optimal,0.0,0.111,0.111
1710,85,5,0,optimal,0.0,0.12,0.12
1711,85,21,0,optimal,0.0,0.117,0.117
1712,85,19,0,random,0.0,0.066,0.066
1713,85,20,0,random,0.0,0.11,0.11
1714,85,4,0,random,0.0,0.096,0.096
1715,85,10,0,optimal,0.0,0.14,0.14
1716,85,14,0,optimal,0.0,0.003,0.003
1717,85,17,0,random,0.0,0.079,0.079
1718,85,11,0,optimal,0.0,0.116,0.116
1719,85,9,0,random,0.0,0.1,0.1
1720,85,12,0,optimal,0.0,0.092,0.092
1721,86,19,0,random,0.0,0.032,0.032
1722,86,7,0,optimal,0.0,0.084,0.084
1723,86,17,0,optimal,0.0,0.102,0.102
1724,86,9,0,random,0.0,0.1,0.1
1725,86,14,0,random,0.0,0.134,0.134
1726,86,13,0,random,0.0,0.139,0.139
1727,86,1,0,optimal,0.0,0.075,0.075
1728,86,21,0,random,0.0,0.129,0.129
1729,86,2,0,optimal,0.0,0.033,0.033
1730,86,15,0,random,0.0,0.055,0.055
1731,86,12,0,optimal,0.0,0.151,0.151
1732,86,4,0,random,0.0,0.15,0.15
1733,86,5,0,random,0.0,0.033,0.033
1734,86,10,0,optimal,0.0,0.14,0.14
1735,86,16,0,random,0.0,0.053,0.053
1736,86,18,2,random,0.005,0.06,0.055
1737,86,6,0,random,0.0,0.028,0.028
1738,86,20,0,optimal,0.0,0.153,0.153
1739,86,8,0,optimal,0.0,0.106,0.106
