"","type","is_practice","original_item_cost","highlight_cost","click_values","payoff_matrix","original_cost_matrix","final_cost_matrix","weights","highlight_weight","weights_deviation","trial_num","selected_option","gross_earnings","net_earnings","click_cost","uncovered_values","num_values_revealed","num_options","num_features","reaction_time","points_click_cost","points_action_utility","points_metalevel_reward","is_control","highlight_index","selected_option_highlight_value","trial_type","trial_index","time_elapsed","nudge_highlighted_values_are_even","highlight_value","maximized_highlighted_option","highlight_num_clicks","highlight_weight_check","highlight_num_reveals","participant_id","weights_sum"
"3861","traffic-light-mouselab","False",3,1,"[5, 5, 5]","[[3, 8, 5, 5, 5], [10, 5, 6, 4, 4], [4, 4, 0, 4, 7]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [0, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[13, 15, 2]",15,16,21,0,0.066,0.065,0.001,"[5]",1,5,3,2729,3,197,194,"True",1,10,"traffic-light-mouselab",25,251877,"True",10,1,3,15,1,130,30
"3862","traffic-light-mouselab","False",3,1,"[5, 5, 5, 7, 7, 7]","[[3, 6, 5, 4, 7], [4, 6, 6, 6, 2], [3, 6, 3, 4, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [0, 3, 0, 3, 3], [3, 3, 3, 3, 3]]","[7, 20, 3]",3,20,22,2,0.055,0.053,0.002,"[5, 7]",2,5,3,4144,6,164,158,"True",2,3,"traffic-light-mouselab",26,256891,"True",3,0,0,3,0,130,30
"3863","traffic-light-mouselab","False",3,1,"[5, 6, 7, 8, 9]","[[8, 6, 6, 7, 5], [4, 6, 6, 4, 5], [4, 4, 6, 4, 4]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]","[1, 28, 1]",28,36,23,1,0.059,0.0573333333333333,0.00166666666666667,"[5, 6, 7, 8, 9]",5,5,3,5810,5,178,173,"False",1,6,"traffic-light-mouselab",27,263577,"True",6,1,5,28,5,130,30
"3864","traffic-light-mouselab","False",3,1,"[10, 10, 10, 12, 12, 12]","[[7, 4, 7, 6, 7], [6, 7, 4, 7, 2], [6, 6, 5, 4, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 3, 0, 3, 3]]","[5, 2, 23]",5,26,24,0,0.062,0.06,0.002,"[10, 12]",2,5,3,3753,6,185,179,"True",0,7,"traffic-light-mouselab",28,268525,"True",7,1,0,5,0,130,30
"3865","traffic-light-mouselab","False",3,1,"[10, 10, 10, 12, 12, 12, 11, 11, 11]","[[4, 4, 9, 5, 8], [6, 6, 4, 4, 4], [5, 9, 3, 7, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 0, 0, 3, 3]]","[2, 1, 27]",27,34,25,1,0.086,0.083,0.003,"[10, 12, 11]",3,5,3,4713,9,257,248,"True",2,9,"traffic-light-mouselab",29,275402,"True",9,1,9,27,3,130,30
"3866","traffic-light-mouselab","False",3,1,"[5, 7]","[[3, 7, 8, 3, 9], [2, 2, 6, 3, 6], [3, 4, 7, 5, 5]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [0, 1, 0, 1, 1], [3, 3, 3, 3, 3]]","[3, 14, 13]",14,14,26,2,0.066,0.0653333333333333,0.000666666666666667,"[5, 7]",2,5,3,5027,2,199,197,"False",1,6,"traffic-light-mouselab",30,281308,"True",6,1,2,14,2,130,30
"3867","traffic-light-mouselab","False",3,1,"[11, 11, 11, 13, 13, 13]","[[6, 4, 4, 5, 4], [4, 6, 10, 6, 4], [4, 5, 4, 5, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 0, 3, 0, 3]]","[6, 9, 15]",9,10,27,1,0.051,0.049,0.002,"[11, 13]",2,5,3,4150,6,153,147,"True",1,6,"traffic-light-mouselab",31,286136,"True",6,0,0,9,0,130,30
"3868","traffic-light-mouselab","False",3,1,"[5, 7, 9]","[[4, 6, 5, 6, 4], [5, 8, 5, 8, 7], [5, 6, 5, 4, 6]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [0, 1, 0, 1, 0], [3, 3, 3, 3, 3]]","[13, 12, 5]",12,10,28,4,0.055,0.054,0.001,"[5, 7, 9]",3,5,3,4804,3,166,163,"False",1,7,"traffic-light-mouselab",32,291939,"True",7,0,3,12,3,130,30
"3869","traffic-light-mouselab","False",3,1,"[0, 1, 2, 3, 4]","[[6, 7, 6, 5, 7], [5, 0, 8, 7, 4], [6, 5, 6, 7, 2]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[0, 0, 0, 0, 0], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[18, 7, 5]",18,16,29,1,0.05,0.0483333333333333,0.00166666666666667,"[0, 1, 2, 3, 4]",5,5,3,4530,5,151,146,"False",0,7,"traffic-light-mouselab",33,297720,"True",7,1,5,18,5,130,30
"3870","traffic-light-mouselab","False",3,1,"[11, 11, 11]","[[6, 4, 6, 5, 4], [4, 4, 5, 6, 5], [4, 8, 3, 4, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 0, 3, 3, 3]]","[5, 6, 19]",19,18,30,1,0.065,0.064,0.001,"[11]",1,5,3,3140,3,196,193,"True",2,8,"traffic-light-mouselab",34,301631,"True",8,1,3,19,1,130,30
"3871","traffic-light-mouselab","True",3,1,"[10, 11, 6, 7, 7, 6, 11, 10, 10, 6, 7]","[[6, 5, 6, 3, 3], [1, 5, 4, 3, 5], [6, 7, 5, 5, 8]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 0, 0, 3, 3], [0, 1, 3, 3, 3]]","[8, 10, 12]",8,4,1,1,0.058,0.0543333333333333,0.00366666666666667,"[10, 6, 7]",3,5,3,18697,11,174,163,"True",0,5,"traffic-light-mouselab",4,133927,"False",5,0,0,8,0,131,30
"3872","traffic-light-mouselab","True",3,1,"[]","[[4, 6, 3, 6, 5], [3, 4, 2, 4, 6], [4, 5, 4, 3, 6]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[12, 10, 8]",10,4,2,1,0.051,0.051,0,"[]",0,5,3,1360,0,152,152,"False",1,4,"traffic-light-mouselab",5,136660,"False",4,0,0,10,0,131,30
"3873","traffic-light-mouselab","False",3,1,"[]","[[3, 5, 7, 4, 7], [6, 2, 6, 4, 5], [1, 6, 7, 3, 8]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[14, 14, 2]",2,16,3,2,0.065,0.065,0,"[]",0,5,3,1640,0,196,196,"True",2,7,"traffic-light-mouselab",7,140846,"False",7,0,0,2,0,131,30
"3874","traffic-light-mouselab","False",3,1,"[]","[[6, 5, 4, 3, 7], [6, 4, 4, 4, 5], [5, 4, 5, 5, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[10, 2, 18]",18,16,4,0,0.054,0.054,0,"[]",0,5,3,617,0,162,162,"True",2,5,"traffic-light-mouselab",8,142218,"False",5,1,0,18,0,131,30
"3875","traffic-light-mouselab","False",3,1,"[]","[[3, 5, 5, 4, 3], [4, 3, 4, 4, 6], [4, 5, 4, 3, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[8, 6, 16]",6,12,5,1,0.046,0.046,0,"[]",0,5,3,638,0,138,138,"True",1,3,"traffic-light-mouselab",9,143759,"False",3,0,0,6,0,131,30
"3876","traffic-light-mouselab","False",3,1,"[]","[[3, 3, 6, 1, 8], [5, 4, 4, 4, 4], [2, 6, 7, 9, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[12, 5, 13]",12,10,6,4,0.052,0.052,0,"[]",0,5,3,741,0,155,155,"True",0,8,"traffic-light-mouselab",10,145998,"False",8,1,0,12,0,131,30
"3877","traffic-light-mouselab","False",3,1,"[]","[[4, 3, 8, 8, 5], [6, 1, 6, 5, 4], [3, 6, 6, 5, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[16, 3, 11]",16,14,7,2,0.071,0.071,0,"[]",0,5,3,717,0,212,212,"True",0,8,"traffic-light-mouselab",11,147821,"False",8,1,0,16,0,131,30
"3878","traffic-light-mouselab","False",3,1,"[]","[[3, 4, 5, 3, 1], [8, 2, 5, 2, 3], [5, 7, 1, 6, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[9, 4, 17]",4,14,8,0,0.048,0.048,0,"[]",0,5,3,1234,0,144,144,"True",1,8,"traffic-light-mouselab",12,150688,"False",8,1,0,4,0,131,30
"3879","traffic-light-mouselab","False",3,1,"[]","[[7, 10, 5, 7, 5], [7, 5, 5, 4, 4], [6, 8, 5, 3, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[1, 2, 27]",27,34,9,3,0.032,0.032,0,"[]",0,5,3,594,0,96,96,"False",2,3,"traffic-light-mouselab",13,152208,"False",3,0,0,27,0,131,30
"3880","traffic-light-mouselab","False",3,1,"[]","[[6, 5, 9, 5, 5], [3, 5, 5, 4, 3], [2, 2, 6, 7, 9]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[20, 7, 3]",7,20,10,1,0.047,0.047,0,"[]",0,5,3,1089,0,141,141,"False",1,5,"traffic-light-mouselab",14,154086,"False",5,1,0,7,0,131,30
"3881","traffic-light-mouselab","False",3,1,"[]","[[5, 5, 2, 2, 2], [5, 3, 6, 5, 5], [7, 5, 3, 7, 6]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[7, 1, 22]",1,24,11,2,0.029,0.029,0,"[]",0,5,3,853,0,86,86,"False",1,6,"traffic-light-mouselab",15,155753,"False",6,1,0,1,0,131,30
"3882","traffic-light-mouselab","False",3,1,"[]","[[4, 5, 4, 6, 6], [6, 3, 2, 6, 3], [5, 5, 7, 4, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[8, 7, 15]",15,10,12,1,0.045,0.045,0,"[]",0,5,3,1145,0,136,136,"False",2,5,"traffic-light-mouselab",16,157742,"False",5,0,0,15,0,131,30
"3883","traffic-light-mouselab","False",3,1,"[]","[[1, 9, 3, 7, 5], [5, 9, 4, 7, 7], [9, 3, 4, 7, 7]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[2, 8, 20]",20,20,13,0,0.074,0.074,0,"[]",0,5,3,1046,0,222,222,"True",2,9,"traffic-light-mouselab",17,159824,"False",9,1,0,20,0,131,30
"3884","traffic-light-mouselab","False",3,1,"[]","[[4, 4, 6, 6, 8], [7, 9, 7, 7, 7], [4, 6, 3, 7, 5]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[13, 5, 12]",13,10,14,2,0.05,0.05,0,"[]",0,5,3,776,0,149,149,"False",0,6,"traffic-light-mouselab",18,161421,"False",6,0,0,13,0,131,30
"3885","traffic-light-mouselab","False",3,1,"[]","[[2, 5, 7, 5, 3], [6, 6, 4, 3, 5], [7, 8, 4, 3, 7]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[24, 4, 2]",24,28,15,4,0.035,0.035,0,"[]",0,5,3,1451,0,106,106,"True",0,3,"traffic-light-mouselab",19,163819,"False",3,0,0,24,0,131,30
"3886","traffic-light-mouselab","False",3,1,"[2]","[[5, 5, 3, 4, 4], [4, 3, 7, 5, 5], [5, 7, 6, 3, 1]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[1, 1, 0, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[23, 2, 5]",23,26,16,2,0.038,0.0376666666666667,0.000333333333333333,"[2]",1,5,3,2742,1,113,112,"False",0,3,"traffic-light-mouselab",20,167395,"False",3,0,1,23,1,131,30
"3887","traffic-light-mouselab","False",3,1,"[]","[[6, 5, 2, 3, 6], [8, 3, 5, 3, 7], [5, 3, 4, 8, 5]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[5, 5, 20]",5,20,17,0,0.057,0.057,0,"[]",0,5,3,923,0,170,170,"False",0,6,"traffic-light-mouselab",21,169149,"False",6,1,0,5,0,131,30
"3888","traffic-light-mouselab","False",3,1,"[]","[[5, 6, 7, 5, 7], [5, 3, 1, 6, 4], [3, 6, 6, 8, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[1, 10, 19]",10,18,18,1,0.05,0.05,0,"[]",0,5,3,663,0,150,150,"True",1,3,"traffic-light-mouselab",22,170691,"False",3,0,0,10,0,131,30
"3889","traffic-light-mouselab","False",3,1,"[]","[[4, 2, 5, 7, 6], [6, 5, 6, 6, 4], [5, 5, 5, 7, 4]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[17, 7, 6]",17,14,19,2,0.052,0.052,0,"[]",0,5,3,899,0,157,157,"False",0,5,"traffic-light-mouselab",23,173200,"False",5,0,0,17,0,131,30
"3890","traffic-light-mouselab","False",3,1,"[]","[[4, 9, 6, 4, 1], [6, 5, 5, 5, 0], [2, 2, 3, 5, 7]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[3, 7, 20]",3,20,20,0,0.031,0.031,0,"[]",0,5,3,849,0,94,94,"False",0,4,"traffic-light-mouselab",24,174719,"False",4,0,0,3,0,131,30
"3891","traffic-light-mouselab","False",3,1,"[]","[[4, 3, 5, 3, 6], [5, 4, 6, 8, 5], [7, 0, 0, 3, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[14, 14, 2]",14,16,21,3,0.053,0.053,0,"[]",0,5,3,684,0,160,160,"True",1,8,"traffic-light-mouselab",25,176339,"False",8,1,0,14,0,131,30
"3892","traffic-light-mouselab","False",3,1,"[]","[[3, 8, 8, 5, 4], [6, 4, 7, 4, 5], [3, 7, 10, 5, 5]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[18, 11, 1]",11,18,22,4,0.044,0.044,0,"[]",0,5,3,786,0,132,132,"False",1,5,"traffic-light-mouselab",26,178286,"False",5,0,0,11,0,131,30
"3893","traffic-light-mouselab","False",3,1,"[]","[[5, 4, 7, 5, 2], [3, 5, 5, 7, 5], [4, 6, 6, 8, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[1, 4, 25]",25,30,23,0,0.039,0.039,0,"[]",0,5,3,774,0,117,117,"False",2,4,"traffic-light-mouselab",27,179961,"False",4,0,0,25,0,131,30
"3894","traffic-light-mouselab","False",3,1,"[]","[[5, 3, 5, 4, 4], [9, 5, 4, 4, 3], [6, 5, 7, 5, 7]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[1, 7, 22]",22,24,24,1,0.049,0.049,0,"[]",0,5,3,618,0,148,148,"True",2,5,"traffic-light-mouselab",28,181358,"False",5,0,0,22,0,131,30
"3895","traffic-light-mouselab","False",3,1,"[]","[[4, 3, 5, 7, 7], [3, 5, 3, 4, 3], [4, 6, 3, 4, 6]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[9, 4, 17]",9,14,25,2,0.036,0.036,0,"[]",0,5,3,605,0,108,108,"False",0,5,"traffic-light-mouselab",29,182753,"False",5,0,0,9,0,131,30
"3896","traffic-light-mouselab","False",3,1,"[]","[[7, 4, 2, 5, 2], [4, 3, 5, 4, 6], [6, 6, 7, 6, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[26, 3, 1]",26,32,26,1,0.04,0.04,0,"[]",0,5,3,965,0,119,119,"True",0,4,"traffic-light-mouselab",30,184576,"False",4,0,0,26,0,131,30
"3897","traffic-light-mouselab","False",3,1,"[]","[[6, 4, 3, 4, 5], [5, 4, 7, 5, 6], [7, 3, 7, 2, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[4, 5, 21]",21,22,27,0,0.065,0.065,0,"[]",0,5,3,1066,0,196,196,"False",2,7,"traffic-light-mouselab",31,186508,"False",7,1,0,21,0,131,30
"3898","traffic-light-mouselab","False",3,1,"[]","[[7, 8, 5, 4, 7], [2, 2, 4, 4, 6], [3, 7, 6, 5, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[28, 1, 1]",28,36,28,1,0.078,0.078,0,"[]",0,5,3,628,0,233,233,"True",0,8,"traffic-light-mouselab",32,187951,"False",8,1,0,28,0,131,30
"3899","traffic-light-mouselab","False",3,1,"[]","[[6, 6, 4, 5, 2], [4, 6, 5, 5, 1], [0, 5, 5, 4, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[2, 9, 19]",19,18,29,0,0.016,0.016,0,"[]",0,5,3,471,0,48,48,"False",2,0,"traffic-light-mouselab",33,189119,"False",0,0,0,19,0,131,30
"3900","traffic-light-mouselab","False",3,1,"[]","[[3, 6, 5, 4, 6], [5, 6, 2, 6, 5], [6, 4, 4, 7, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[6, 8, 16]",8,12,30,1,0.049,0.049,0,"[]",0,5,3,608,0,148,148,"True",1,6,"traffic-light-mouselab",34,190493,"False",6,1,0,8,0,131,30
"3901","traffic-light-mouselab","True",3,1,"[0, 6, 12, 10, 2, 8, 13, 4, 9, 14, 1, 3, 6, 8, 9, 10, 12, 13, 14, 7, 11, 5, 10, 6, 12, 8, 13, 14, 9, 7, 11, 5, 5, 11, 7, 14, 9]","[[1, 4, 7, 5, 3], [6, 6, 3, 2, 4], [6, 4, 6, 6, 3]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0]]","[16, 11, 3]",16,14,1,4,0.034,0.0223333333333333,0.0116666666666667,"[0, 2, 4, 1, 3, 10, 6, 12, 8, 13, 14, 9, 5, 11, 7]",15,5,3,56894,35,101,66,"False",0,3,"traffic-light-mouselab",4,124909,"False",3,0,5,16,5,132,30
"3902","traffic-light-mouselab","True",3,1,"[]","[[2, 2, 8, 3, 4], [4, 0, 2, 4, 4], [4, 4, 4, 6, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[6, 8, 16]",16,12,2,0,0.036,0.036,0,"[]",0,5,3,2052,0,108,108,"True",2,4,"traffic-light-mouselab",5,130941,"False",4,0,0,16,0,132,30
"3903","traffic-light-mouselab","False",3,1,"[]","[[4, 8, 7, 5, 5], [6, 4, 6, 3, 4], [8, 5, 10, 7, 0]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[28, 1, 1]",1,36,3,0,0.042,0.042,0,"[]",0,5,3,1237,0,126,126,"False",2,8,"traffic-light-mouselab",7,134149,"False",8,0,0,1,0,132,30
"3904","traffic-light-mouselab","False",3,1,"[]","[[5, 6, 5, 4, 5], [1, 3, 5, 6, 7], [5, 6, 4, 5, 2]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[5, 3, 22]",22,24,4,1,0.057,0.057,0,"[]",0,5,3,654,0,171,171,"True",2,6,"traffic-light-mouselab",8,135701,"False",6,1,0,22,0,132,30
"3905","traffic-light-mouselab","False",3,1,"[]","[[5, 3, 6, 7, 7], [6, 5, 5, 5, 8], [5, 5, 3, 6, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[5, 20, 5]",20,20,5,2,0.048,0.048,0,"[]",0,5,3,878,0,145,145,"True",1,5,"traffic-light-mouselab",9,137237,"False",5,0,0,20,0,132,30
"3906","traffic-light-mouselab","False",3,1,"[]","[[6, 8, 6, 4, 7], [4, 6, 8, 2, 7], [3, 6, 5, 6, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[6, 6, 18]",6,16,6,3,0.048,0.048,0,"[]",0,5,3,655,0,144,144,"True",1,2,"traffic-light-mouselab",10,138637,"False",2,0,0,6,0,132,30
"3907","traffic-light-mouselab","False",3,1,"[]","[[6, 5, 7, 4, 2], [3, 6, 8, 9, 6], [8, 5, 6, 7, 7]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[12, 3, 15]",3,14,7,4,0.049,0.049,0,"[]",0,5,3,670,0,147,147,"False",1,6,"traffic-light-mouselab",11,140029,"False",6,0,0,3,0,132,30
"3908","traffic-light-mouselab","False",3,1,"[]","[[6, 3, 2, 1, 5], [6, 7, 4, 5, 6], [8, 4, 5, 3, 2]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[6, 10, 14]",10,8,8,4,0.039,0.039,0,"[]",0,5,3,727,0,118,118,"True",1,6,"traffic-light-mouselab",12,141493,"False",6,0,0,10,0,132,30
"3909","traffic-light-mouselab","False",3,1,"[]","[[7, 6, 4, 6, 4], [2, 6, 4, 5, 5], [5, 10, 3, 8, 4]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[10, 15, 5]",15,10,9,2,0.038,0.038,0,"[]",0,5,3,622,0,115,115,"False",1,4,"traffic-light-mouselab",13,142973,"False",4,0,0,15,0,132,30
"3910","traffic-light-mouselab","False",3,1,"[]","[[5, 4, 6, 8, 6], [5, 5, 4, 7, 4], [6, 4, 5, 4, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[28, 1, 1]",28,36,10,0,0.05,0.05,0,"[]",0,5,3,654,0,151,151,"True",0,5,"traffic-light-mouselab",14,144485,"False",5,0,0,28,0,132,30
"3911","traffic-light-mouselab","False",3,1,"[]","[[3, 3, 3, 6, 3], [4, 2, 5, 5, 4], [5, 7, 7, 7, 5]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[7, 7, 16]",7,12,11,1,0.049,0.049,0,"[]",0,5,3,670,0,147,147,"False",0,3,"traffic-light-mouselab",15,145845,"False",3,0,0,7,0,132,30
